,activity,person_id,x_max,x_min,x_mean,y_max,y_min,y_mean,z_max,z_min,z_mean,n_max,n_min,n_mean
28,2.0,0,0.7948749661445618,0.7086837291717529,0.7608772963285446,0.17238251864910126,0.10534487664699554,0.14987702369689943,9.576807022094727,9.35654067993164,9.50498104095459,92.22856290947142,88.1763128736473,90.94948523681501
29,2.0,0,0.7948749661445618,0.7374141216278076,0.75848308801651,0.19153612852096558,0.12449848651885986,0.15658079087734222,9.548076629638672,9.481039047241211,9.518388557434083,91.75613822102783,90.50679456450914,91.2004591287354
30,2.0,0,0.7852981686592102,0.7374141216278076,0.7666233777999878,0.19153612852096558,0.12449848651885986,0.14844050481915474,9.548076629638672,9.481039047241211,9.51695203781128,91.78301084429351,90.47781258128586,91.1830745392526
31,2.0,0,0.7948749661445618,0.7469909191131592,0.7690175831317901,0.2106897532939911,0.13407529890537262,0.16184803396463393,9.720458984375,9.423578262329102,9.521261596679688,95.14840625275924,89.38245862427654,91.2750923515842
32,2.0,0,0.7852981686592102,0.7182605266571045,0.7623138070106507,0.19153612852096558,0.12449848651885986,0.15179238766431807,9.557653427124023,9.452308654785156,9.5107271194458,91.96222215232004,89.97136164950729,91.05918112185202
33,2.0,0,0.7948749661445618,0.7469909191131592,0.7709329336881637,0.19153612852096558,0.1149216815829277,0.15849615223705768,9.53849983215332,9.490615844726562,9.51264247894287,91.59059238924716,90.68224562712075,91.1104957596263
34,2.0,0,0.7852981686592102,0.7374141216278076,0.7637503355741501,0.19153612852096558,0.13407529890537262,0.16041151210665702,9.557653427124023,9.47146224975586,9.507854080200195,91.98891134520017,90.27301266012388,91.00918262822537
35,2.0,0,0.8810662031173706,0.727837324142456,0.7790732264518738,0.4405331015586853,0.12449848651885986,0.17908628657460213,10.879252433776855,9.346963882446289,9.579201269149781,119.18402914321186,87.97921693905985,92.49702332210562
36,2.0,0,0.8140285611152649,0.727837324142456,0.7704541087150574,0.19153612852096558,0.08619125932455063,0.16232687495648862,9.53849983215332,9.385271072387695,9.501150321960449,91.6231513601735,88.62048920579608,90.89376831645907
37,2.0,0,0.8044517636299133,0.7565677165985107,0.7738059818744659,0.181959331035614,0.12449848651885986,0.15370774865150452,9.53849983215332,9.452308654785156,9.505459880828857,91.59967219718553,90.00447081997333,90.97690808161136
38,2.0,0,0.8044517636299133,0.7469909191131592,0.77476367354393,0.19153612852096558,0.12449848651885986,0.16041151359677314,9.557653427124023,9.481039047241211,9.511205959320069,91.97698838155509,90.53330033185568,91.08978192719728
39,2.0,0,0.7948749661445618,0.7469909191131592,0.774284827709198,0.181959331035614,0.12449848651885986,0.16041151359677314,9.567230224609375,9.375694274902344,9.506417560577393,92.11960533665248,88.55894844672497,90.99893348319549
40,2.0,0,0.8044517636299133,0.7374141216278076,0.7776367098093033,0.20111294090747833,0.13407529890537262,0.1599326729774475,9.567230224609375,9.47146224975586,9.513121318817138,92.1222650662548,90.36573677725029,91.13115920854288
41,2.0,0,0.7948749661445618,0.7565677165985107,0.7752425134181976,0.181959331035614,0.12449848651885986,0.15610195100307464,9.53849983215332,9.481039047241211,9.51264247894287,91.62030818648589,90.51532415949345,91.11640224589753
42,2.0,0,0.8044517636299133,0.7374141216278076,0.782425120472908,0.20111294090747833,0.13407529890537262,0.16472107768058777,9.548076629638672,9.47146224975586,9.510248279571533,91.82107263574056,90.3487694607349,91.08500816918703
43,2.0,0,0.8044517636299133,0.7661445140838623,0.7857770025730133,0.2106897532939911,0.12449848651885986,0.16519991755485536,9.528923034667969,9.481039047241211,9.50689640045166,91.44357311716897,90.53651036174784,91.02639761230816
44,2.0,0,1.2545616626739502,-0.33518823981285095,0.7244854256510734,1.6759412288665771,-0.09576806426048279,0.20829554907977582,9.576807022094727,9.41400146484375,9.521261596679688,94.63636289716652,89.14528319682313,91.41511398883993
45,2.0,0,0.8427590131759644,0.7182605266571045,0.7527370035648346,0.20111294090747833,0.13407529890537262,0.16232687681913377,9.53849983215332,9.461885452270508,9.509290599822998,91.5195131569401,90.14075943119272,91.02092214611551
46,2.0,0,0.7948749661445618,0.6991068720817566,0.7426813662052154,0.19153612852096558,0.08619125932455063,0.15562311001121998,9.557653427124023,9.385271072387695,9.496361923217773,91.90196530191551,88.6365393710972,90.75961653154918
47,2.0,0,0.7661445140838623,0.727837324142456,0.7498639583587646,0.19153612852096558,0.14365209639072418,0.164242235571146,9.548076629638672,9.452308654785156,9.507854080200195,91.7604488472185,89.89936517422629,90.98941339934885
48,2.0,0,0.7661445140838623,0.7182605266571045,0.748427438735962,0.181959331035614,0.1149216815829277,0.1541865888983011,9.548076629638672,9.490615844726562,9.516473197937012,91.74724185717477,90.61740302906443,91.14782379025854
49,2.0,0,0.7948749661445618,0.727837324142456,0.7546523660421371,0.19153612852096558,0.13407529890537262,0.1589749924838543,9.586383819580078,9.461885452270508,9.514078998565674,92.49765514894946,90.11177744796944,91.11363239995418
50,2.0,0,0.7757213711738586,0.727837324142456,0.7469909220933915,0.19153612852096558,0.15322890877723694,0.16903064101934434,9.53849983215332,9.461885452270508,9.508332920074462,91.54244195113958,90.126176724531,90.99560876425305
51,2.0,0,0.8140285611152649,0.7182605266571045,0.7546523660421371,0.19153612852096558,0.1149216815829277,0.16232687719166278,9.548076629638672,9.452308654785156,9.505938720703124,91.80593963763675,90.0352871064814,90.96027551254198
52,2.0,0,0.8140285611152649,0.7182605266571045,0.7532158434391022,0.181959331035614,0.12449848651885986,0.15466543138027192,9.548076629638672,9.433155059814453,9.509769439697266,91.77925044475663,89.60963712668394,91.02821349712025
53,2.0,0,0.7757213711738586,0.727837324142456,0.750821641087532,0.19153612852096558,0.12449848651885986,0.16424223631620408,9.548076629638672,9.481039047241211,9.50689640045166,91.75347849142551,90.47157594703512,90.97250113224185
54,2.0,0,0.7661445140838623,0.727837324142456,0.7469909191131592,0.2106897532939911,0.12449848651885986,0.16519991606473922,9.576807022094727,9.490615844726562,9.51264247894287,92.27469564159352,90.65950027814822,91.07655195671735
55,2.0,0,0.7757213711738586,0.727837324142456,0.7546523690223694,0.4884171485900879,0.13407529890537262,0.18866309598088266,9.548076629638672,9.47146224975586,9.508811759948731,91.79722670388384,90.2930982846315,91.02872712745872
56,2.0,0,0.7948749661445618,0.6320692300796509,0.7460332393646241,0.20111294090747833,-0.14365209639072418,0.15801731273531913,9.567230224609375,9.337387084960938,9.514557838439941,92.16335354911081,87.78267138267947,91.11677363443987
57,2.0,0,0.7948749661445618,0.689530074596405,0.7503428071737289,0.2106897532939911,0.1628057211637497,0.1843535304069519,9.576807022094727,9.47146224975586,9.520303916931152,92.27157733759707,90.29970177993877,91.23447169387174
58,2.0,0,0.7948749661445618,0.5363011956214905,0.7465120792388916,0.4596867263317108,0.13407529890537262,0.18387469053268432,9.567230224609375,9.346963882446289,9.50689640045166,92.18169656825904,87.864664678546,90.9807188155129
59,2.0,0,0.8044517636299133,0.6991068720817566,0.7541735231876373,0.2106897532939911,0.15322890877723694,0.17525556460022926,9.528923034667969,9.481039047241211,9.501629161834718,91.43174178922969,90.45736010057371,90.88140507582833
60,2.0,0,0.7757213711738586,0.727837324142456,0.7513004809617996,0.19153612852096558,0.15322890877723694,0.17525556311011314,9.586383819580078,9.452308654785156,9.515036678314209,92.50086517884162,89.94201271361052,91.13199835267409
61,2.0,0,0.8236053586006165,0.6703764796257019,0.7503427982330322,0.19153612852096558,0.047884032130241394,0.1637633964419365,9.557653427124023,9.35654067993164,9.501629161834718,91.93324016909676,88.07689354616355,90.8746915133706
62,2.0,0,0.7757213711738586,0.727837324142456,0.7541735202074051,0.23942017555236816,0.14365209639072418,0.17860744521021843,9.567230224609375,9.481039047241211,9.514078998565674,92.1472116243782,90.48313204990906,91.11971311067109
63,2.0,0,0.8044517636299133,0.727837324142456,0.7766790330410004,0.22026655077934265,0.1628057211637497,0.1877054125070572,9.53849983215332,9.461885452270508,9.50498104095459,91.63278145983935,90.1734101297272,90.98424532207864
